10 : 10, data missing, NULL
5 2 1 1 1 : 4 4 2, data missing, -1
5 2 1 1 1 : 4 4 1 1, data missing, -1
5 2 1 1 1 : 4 3 3, data missing, 0
5 2 1 1 1 : 4 3 2 1, data missing, -1
5 2 1 1 1 : 4 3 1 1 1, data missing, 0
5 2 1 1 1 : 4 2 2 2, data missing, 1
5 2 1 1 1 : 4 2 2 1 1, data missing, 1
5 2 1 1 1 : 4 2 1 1 1 1, data missing, 7
5 2 1 1 1 : 4 1 1 1 1 1 1, data missing, 11
5 2 1 1 1 : 3 3 3 1, data missing, -1
5 2 1 1 1 : 3 3 2 2, data missing, 1
5 2 1 1 1 : 3 3 2 1 1, data missing, 1
5 2 1 1 1 : 3 3 1 1 1 1, data missing, 7
5 2 1 1 1 : 3 2 2 2 1, data missing, 2
5 2 1 1 1 : 3 2 2 1 1 1, data missing, 7
5 2 1 1 1 : 3 2 1 1 1 1 1, data missing, 11
5 2 1 1 1 : 3 1 1 1 1 1 1 1, 1913*x**15/5337446400 + 3407*x**14/249080832 + 324527*x**13/1334361600 + 91679*x**12/34214400 + 4210069*x**11/205286400 + 20003*x**10/172800 + 2326981*x**9/4665600 + 36425779*x**8/21772800 + 164635571*x**7/37324800 + 56935909*x**6/6220800 + 1524037489*x**5/102643200 + 105728659*x**4/5702400 + 64224191*x**3/3706560 + 5186917*x**2/450450 + 8399*x/1716 + 1, 15
5 2 1 1 1 : 2 2 2 2 2, data missing, 3
5 2 1 1 1 : 2 2 2 2 1 1, data missing, 7
5 2 1 1 1 : 2 2 2 1 1 1 1, data missing, 11
5 2 1 1 1 : 2 2 1 1 1 1 1 1, 121267*x**15/261534873600 + 27943*x**14/1556755200 + 3017797*x**13/9340531200 + 143471*x**12/39916800 + 7958707*x**11/287400960 + 341399*x**10/2177280 + 308697829*x**9/457228800 + 24537199*x**8/10886400 + 1538373619*x**7/261273600 + 5463803*x**6/453600 + 3440735531*x**5/179625600 + 1393822949*x**4/59875200 + 38085409801*x**3/1816214400 + 286733383*x**2/21621600 + 22669*x/4290 + 1, 15
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 19
5 1 1 1 1 1 : 5 1 1 1 1 1, data missing, 0
5 1 1 1 1 1 : 4 4 2, data missing, -1
5 1 1 1 1 1 : 4 4 1 1, data missing, -1
5 1 1 1 1 1 : 4 3 3, data missing, -1
5 1 1 1 1 1 : 4 3 2 1, data missing, -1
5 1 1 1 1 1 : 4 3 1 1 1, data missing, -1
5 1 1 1 1 1 : 4 2 2 2, data missing, -1
5 1 1 1 1 1 : 4 2 2 1 1, data missing, -1
5 1 1 1 1 1 : 4 2 1 1 1 1, data missing, 0
5 1 1 1 1 1 : 4 1 1 1 1 1 1, data missing, 5
5 1 1 1 1 1 : 3 3 3 1, data missing, -1
5 1 1 1 1 1 : 3 3 2 2, data missing, -1
5 1 1 1 1 1 : 3 3 2 1 1, data missing, -1
5 1 1 1 1 1 : 3 3 1 1 1 1, data missing, 0
5 1 1 1 1 1 : 3 2 2 2 1, data missing, -1
5 1 1 1 1 1 : 3 2 2 1 1 1, data missing, 0
5 1 1 1 1 1 : 3 2 1 1 1 1 1, data missing, 5
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, data missing, 10
5 1 1 1 1 1 : 2 2 2 2 2, data missing, 0
5 1 1 1 1 1 : 2 2 2 2 1 1, data missing, 0
5 1 1 1 1 1 : 2 2 2 1 1 1 1, data missing, 5
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, data missing, 10
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, x**15/217728000 + x**14/3628800 + 83*x**13/10886400 + 13*x**12/100800 + 162311*x**11/108864000 + 22627*x**10/1814400 + 848209*x**9/10886400 + 335651*x**8/907200 + 292881353*x**7/217728000 + 4524763*x**6/1209600 + 42902309*x**5/5443200 + 5596991*x**4/453600 + 20967521*x**3/1512000 + 265549*x**2/25200 + 2027*x/420 + 1, 15
4 4 2 : 4 4 2, data missing, 0
4 4 2 : 4 4 1 1, data missing, 0
4 4 2 : 4 3 3, data missing, 0
4 4 2 : 4 3 2 1, data missing, 1
4 4 2 : 4 3 1 1 1, data missing, 2
4 4 2 : 4 2 2 2, data missing, 1
4 4 2 : 4 2 2 1 1, data missing, 2
4 4 2 : 4 2 1 1 1 1, data missing, 3
4 4 2 : 4 1 1 1 1 1 1, data missing, 4
4 4 2 : 3 3 3 1, data missing, 2
4 4 2 : 3 3 2 2, data missing, 2
4 4 2 : 3 3 2 1 1, data missing, 4
4 4 2 : 3 3 1 1 1 1, data missing, 6
4 4 2 : 3 2 2 2 1, data missing, 4
4 4 2 : 3 2 2 1 1 1, data missing, 6
4 4 2 : 3 2 1 1 1 1 1, data missing, 8
4 4 2 : 3 1 1 1 1 1 1 1, data missing, 10
4 4 2 : 2 2 2 2 2, data missing, 4
4 4 2 : 2 2 2 2 1 1, data missing, 6
4 4 2 : 2 2 2 1 1 1 1, data missing, 8
4 4 2 : 2 2 1 1 1 1 1 1, data missing, 10
4 4 2 : 2 1 1 1 1 1 1 1 1, data missing, 12
4 4 1 1 : 4 4 1 1, data missing, 0
4 4 1 1 : 4 3 3, data missing, 0
4 4 1 1 : 4 3 2 1, data missing, 0
4 4 1 1 : 4 3 1 1 1, data missing, 2
4 4 1 1 : 4 2 2 2, data missing, 0
4 4 1 1 : 4 2 2 1 1, data missing, 2
4 4 1 1 : 4 2 1 1 1 1, data missing, 4
4 4 1 1 : 4 1 1 1 1 1 1, data missing, 6
4 4 1 1 : 3 3 3 1, data missing, 0
4 4 1 1 : 3 3 2 2, data missing, 1
4 4 1 1 : 3 3 2 1 1, data missing, 4
4 4 1 1 : 3 3 1 1 1 1, data missing, 7
4 4 1 1 : 3 2 2 2 1, data missing, 4
4 4 1 1 : 3 2 2 1 1 1, data missing, 7
4 4 1 1 : 3 2 1 1 1 1 1, data missing, 10
4 4 1 1 : 3 1 1 1 1 1 1 1, data missing, 13
4 4 1 1 : 2 2 2 2 2, data missing, 4
4 4 1 1 : 2 2 2 2 1 1, data missing, 7
4 4 1 1 : 2 2 2 1 1 1 1, data missing, 10
4 4 1 1 : 2 2 1 1 1 1 1 1, data missing, 13
4 4 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 16
4 3 3 : 4 3 3, data missing, 0
4 3 3 : 4 3 2 1, data missing, 0
4 3 3 : 4 3 1 1 1, data missing, 0
4 3 3 : 4 2 2 2, data missing, 0
4 3 3 : 4 2 2 1 1, data missing, 1
4 3 3 : 4 2 1 1 1 1, data missing, 2
4 3 3 : 4 1 1 1 1 1 1, data missing, 3
4 3 3 : 3 3 3 1, data missing, 2
4 3 3 : 3 3 2 2, data missing, 2
4 3 3 : 3 3 2 1 1, data missing, 4
4 3 3 : 3 3 1 1 1 1, data missing, 6
4 3 3 : 3 2 2 2 1, data missing, 4
4 3 3 : 3 2 2 1 1 1, data missing, 6
4 3 3 : 3 2 1 1 1 1 1, data missing, 8
4 3 3 : 3 1 1 1 1 1 1 1, data missing, 10
4 3 3 : 2 2 2 2 2, data missing, 4
4 3 3 : 2 2 2 2 1 1, data missing, 6
4 3 3 : 2 2 2 1 1 1 1, data missing, 8
4 3 3 : 2 2 1 1 1 1 1 1, data missing, 10
4 3 3 : 2 1 1 1 1 1 1 1 1, data missing, 12
4 3 2 1 : 4 3 2 1, data missing, 0
4 3 2 1 : 4 3 1 1 1, data missing, 1
4 3 2 1 : 4 2 2 2, data missing, 1
4 3 2 1 : 4 2 2 1 1, data missing, 3
4 3 2 1 : 4 2 1 1 1 1, data missing, 5
4 3 2 1 : 4 1 1 1 1 1 1, data missing, 7
4 3 2 1 : 3 3 3 1, data missing, 1
4 3 2 1 : 3 3 2 2, data missing, 3
4 3 2 1 : 3 3 2 1 1, data missing, 6
4 3 2 1 : 3 3 1 1 1 1, data missing, 9
4 3 2 1 : 3 2 2 2 1, data missing, 6
4 3 2 1 : 3 2 2 1 1 1, data missing, 9
4 3 2 1 : 3 2 1 1 1 1 1, data missing, 12
4 3 2 1 : 3 1 1 1 1 1 1 1, 4813*x**15/3113510400 + 39331*x**14/691891200 + 47189*x**13/49420800 + 7579*x**12/777600 + 14507*x**11/213840 + 1064729*x**10/3110400 + 883691*x**9/680400 + 13754371*x**8/3628800 + 8941517*x**7/1036800 + 95780227*x**6/6220800 + 737771527*x**5/34214400 + 402098863*x**4/17107200 + 1692405131*x**3/86486400 + 2937619*x**2/245700 + 83683*x/17160 + 1, 15
4 3 2 1 : 2 2 2 2 2, data missing, 6
4 3 2 1 : 2 2 2 2 1 1, data missing, 9
4 3 2 1 : 2 2 2 1 1 1 1, data missing, 12
4 3 2 1 : 2 2 1 1 1 1 1 1, 120877*x**15/7264857600 + 141511*x**14/290594304 + 20548951*x**13/3113510400 + 13181701*x**12/239500800 + 75793163*x**11/239500800 + 29008117*x**10/21772800 + 72073903*x**9/16934400 + 535811897*x**8/50803200 + 111814009*x**7/5443200 + 344437673*x**6/10886400 + 4612551791*x**5/119750400 + 1100700707*x**4/29937600 + 980732573*x**3/36324288 + 554686637*x**2/37837800 + 241508*x/45045 + 1, 15
4 3 2 1 : 2 1 1 1 1 1 1 1 1, data missing, 18
4 3 1 1 1 : 4 3 1 1 1, data missing, 0
4 3 1 1 1 : 4 2 2 2, data missing, 0
4 3 1 1 1 : 4 2 2 1 1, data missing, 0
4 3 1 1 1 : 4 2 1 1 1 1, data missing, 3
4 3 1 1 1 : 4 1 1 1 1 1 1, data missing, 6
4 3 1 1 1 : 3 3 3 1, data missing, -1
4 3 1 1 1 : 3 3 2 2, data missing, 1
4 3 1 1 1 : 3 3 2 1 1, data missing, 1
4 3 1 1 1 : 3 3 1 1 1 1, data missing, 7
4 3 1 1 1 : 3 2 2 2 1, data missing, 2
4 3 1 1 1 : 3 2 2 1 1 1, data missing, 7
4 3 1 1 1 : 3 2 1 1 1 1 1, data missing, 11
4 3 1 1 1 : 3 1 1 1 1 1 1 1, 3613*x**15/37362124800 + 9011*x**14/2075673600 + 11959*x**13/133436160 + 43*x**12/38016 + 2008613*x**11/205286400 + 7099*x**10/115200 + 3824453*x**9/13063680 + 155495*x**8/145152 + 113921029*x**7/37324800 + 4691701*x**6/691200 + 240558559*x**5/20528640 + 1176737*x**4/76032 + 1974523909*x**3/129729600 + 19101527*x**2/1801800 + 121151*x/25740 + 1, 15
4 3 1 1 1 : 2 2 2 2 2, data missing, 3
4 3 1 1 1 : 2 2 2 2 1 1, data missing, 7
4 3 1 1 1 : 2 2 2 1 1 1 1, data missing, 11
4 3 1 1 1 : 2 2 1 1 1 1 1 1, 234967*x**15/261534873600 + 1454863*x**14/43589145600 + 5366017*x**13/9340531200 + 1458077*x**12/239500800 + 1827139*x**11/41057280 + 518443*x**10/2177280 + 220639397*x**9/228614400 + 460678457*x**8/152409600 + 1930401859*x**7/261273600 + 615098821*x**6/43545600 + 2156645897*x**5/102643200 + 2873375381*x**4/119750400 + 1165686493*x**3/56756700 + 954498631*x**2/75675600 + 182053*x/36036 + 1, 15
4 3 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 19
4 2 2 2 : 4 2 2 2, data missing, 0
4 2 2 2 : 4 2 2 1 1, data missing, 0
4 2 2 2 : 4 2 1 1 1 1, data missing, 1
4 2 2 2 : 4 1 1 1 1 1 1, data missing, 4
4 2 2 2 : 3 3 3 1, data missing, -1
4 2 2 2 : 3 3 2 2, data missing, 0
4 2 2 2 : 3 3 2 1 1, data missing, 0
4 2 2 2 : 3 3 1 1 1 1, data missing, 1
4 2 2 2 : 3 2 2 2 1, data missing, 3
4 2 2 2 : 3 2 2 1 1 1, data missing, 6
4 2 2 2 : 3 2 1 1 1 1 1, data missing, 9
4 2 2 2 : 3 1 1 1 1 1 1 1, data missing, 12
4 2 2 2 : 2 2 2 2 2, data missing, 3
4 2 2 2 : 2 2 2 2 1 1, data missing, 6
4 2 2 2 : 2 2 2 1 1 1 1, data missing, 9
4 2 2 2 : 2 2 1 1 1 1 1 1, data missing, 12
4 2 2 2 : 2 1 1 1 1 1 1 1 1, 13691*x**15/2335132800 + 13691*x**14/77837760 + 231593*x**13/93405312 + 130423*x**12/5987520 + 23967959*x**11/179625600 + 7309*x**10/12096 + 195287*x**9/93312 + 3079799*x**8/544320 + 98613013*x**7/8164800 + 5565197*x**6/272160 + 246057239*x**5/8981280 + 14341879*x**4/498960 + 374171471*x**3/16216200 + 270749*x**2/20020 + 156841*x/30030 + 1, 15
4 2 2 1 1 : 4 2 2 1 1, data missing, 0
4 2 2 1 1 : 4 2 1 1 1 1, data missing, 2
4 2 2 1 1 : 4 1 1 1 1 1 1, data missing, 7
4 2 2 1 1 : 3 3 3 1, data missing, -1
4 2 2 1 1 : 3 3 2 2, data missing, 0
4 2 2 1 1 : 3 3 2 1 1, data missing, 0
4 2 2 1 1 : 3 3 1 1 1 1, data missing, 2
4 2 2 1 1 : 3 2 2 2 1, data missing, 2
4 2 2 1 1 : 3 2 2 1 1 1, data missing, 8
4 2 2 1 1 : 3 2 1 1 1 1 1, data missing, 12
4 2 2 1 1 : 3 1 1 1 1 1 1 1, data missing, 16
4 2 2 1 1 : 2 2 2 2 2, data missing, 4
4 2 2 1 1 : 2 2 2 2 1 1, data missing, 8
4 2 2 1 1 : 2 2 2 1 1 1 1, data missing, 12
4 2 2 1 1 : 2 2 1 1 1 1 1 1, data missing, 16
4 2 2 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 20
4 2 1 1 1 1 : 4 2 1 1 1 1, data missing, 0
4 2 1 1 1 1 : 4 1 1 1 1 1 1, data missing, 4
4 2 1 1 1 1 : 3 3 3 1, data missing, -1
4 2 1 1 1 1 : 3 3 2 2, data missing, -1
4 2 1 1 1 1 : 3 3 2 1 1, data missing, -1
4 2 1 1 1 1 : 3 3 1 1 1 1, data missing, 0
4 2 1 1 1 1 : 3 2 2 2 1, data missing, -1
4 2 1 1 1 1 : 3 2 2 1 1 1, data missing, 1
4 2 1 1 1 1 : 3 2 1 1 1 1 1, data missing, 9
4 2 1 1 1 1 : 3 1 1 1 1 1 1 1, data missing, 14
4 2 1 1 1 1 : 2 2 2 2 2, data missing, 2
4 2 1 1 1 1 : 2 2 2 2 1 1, data missing, 2
4 2 1 1 1 1 : 2 2 2 1 1 1 1, data missing, 9
4 2 1 1 1 1 : 2 2 1 1 1 1 1 1, data missing, 14
4 2 1 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 19
4 1 1 1 1 1 1 : 4 1 1 1 1 1 1, data missing, 0
4 1 1 1 1 1 1 : 3 3 3 1, data missing, -1
4 1 1 1 1 1 1 : 3 3 2 2, data missing, -1
4 1 1 1 1 1 1 : 3 3 2 1 1, data missing, -1
4 1 1 1 1 1 1 : 3 3 1 1 1 1, data missing, -1
4 1 1 1 1 1 1 : 3 2 2 2 1, data missing, -1
4 1 1 1 1 1 1 : 3 2 2 1 1 1, data missing, -1
4 1 1 1 1 1 1 : 3 2 1 1 1 1 1, data missing, 0
4 1 1 1 1 1 1 : 3 1 1 1 1 1 1 1, data missing, 6
4 1 1 1 1 1 1 : 2 2 2 2 2, data missing, -1
4 1 1 1 1 1 1 : 2 2 2 2 1 1, data missing, -1
4 1 1 1 1 1 1 : 2 2 2 1 1 1 1, data missing, 0
4 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, data missing, 6
4 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 12
3 3 3 1 : 3 3 3 1, data missing, 0
3 3 3 1 : 3 3 2 2, data missing, 0
3 3 3 1 : 3 3 2 1 1, data missing, 1
3 3 3 1 : 3 3 1 1 1 1, data missing, 2
3 3 3 1 : 3 2 2 2 1, data missing, 2
3 3 3 1 : 3 2 2 1 1 1, data missing, 4
3 3 3 1 : 3 2 1 1 1 1 1, data missing, 6
3 3 3 1 : 3 1 1 1 1 1 1 1, data missing, 8
3 3 3 1 : 2 2 2 2 2, data missing, 3
3 3 3 1 : 2 2 2 2 1 1, data missing, 6
3 3 3 1 : 2 2 2 1 1 1 1, data missing, 9
3 3 3 1 : 2 2 1 1 1 1 1 1, data missing, 12
3 3 3 1 : 2 1 1 1 1 1 1 1 1, 76079*x**15/46702656000 + 59771*x**14/1037836800 + 671017*x**13/718502400 + 4471*x**12/483840 + 20443921*x**11/326592000 + 746689*x**10/2419200 + 75051841*x**9/65318400 + 4795663*x**8/1451520 + 1214816737*x**7/163296000 + 35503*x**6/2688 + 415425931*x**5/22453200 + 2253281*x**4/110880 + 44320319*x**3/2574000 + 222121*x**2/20475 + 833*x/180 + 1, 15
3 3 2 2 : 3 3 2 2, data missing, 0
3 3 2 2 : 3 3 2 1 1, data missing, 0
3 3 2 2 : 3 3 1 1 1 1, data missing, 1
3 3 2 2 : 3 2 2 2 1, data missing, 2
3 3 2 2 : 3 2 2 1 1 1, data missing, 4
3 3 2 2 : 3 2 1 1 1 1 1, data missing, 6
3 3 2 2 : 3 1 1 1 1 1 1 1, data missing, 8
3 3 2 2 : 2 2 2 2 2, data missing, 4
3 3 2 2 : 2 2 2 2 1 1, data missing, 7
3 3 2 2 : 2 2 2 1 1 1 1, data missing, 10
3 3 2 2 : 2 2 1 1 1 1 1 1, data missing, 13
3 3 2 2 : 2 1 1 1 1 1 1 1 1, data missing, 16
3 3 2 1 1 : 3 3 2 1 1, data missing, 0
3 3 2 1 1 : 3 3 1 1 1 1, data missing, 2
3 3 2 1 1 : 3 2 2 2 1, data missing, 1
3 3 2 1 1 : 3 2 2 1 1 1, data missing, 5
3 3 2 1 1 : 3 2 1 1 1 1 1, data missing, 8
3 3 2 1 1 : 3 1 1 1 1 1 1 1, data missing, 11
3 3 2 1 1 : 2 2 2 2 2, data missing, 4
3 3 2 1 1 : 2 2 2 2 1 1, data missing, 8
3 3 2 1 1 : 2 2 2 1 1 1 1, data missing, 12
3 3 2 1 1 : 2 2 1 1 1 1 1 1, data missing, 16
3 3 2 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 20
3 3 1 1 1 1 : 3 3 1 1 1 1, data missing, 0
3 3 1 1 1 1 : 3 2 2 2 1, data missing, -1
3 3 1 1 1 1 : 3 2 2 1 1 1, data missing, 0
3 3 1 1 1 1 : 3 2 1 1 1 1 1, data missing, 4
3 3 1 1 1 1 : 3 1 1 1 1 1 1 1, data missing, 8
3 3 1 1 1 1 : 2 2 2 2 2, data missing, 1
3 3 1 1 1 1 : 2 2 2 2 1 1, data missing, 1
3 3 1 1 1 1 : 2 2 2 1 1 1 1, data missing, 8
3 3 1 1 1 1 : 2 2 1 1 1 1 1 1, data missing, 13
3 3 1 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 18
3 2 2 2 1 : 3 2 2 2 1, data missing, 0
3 2 2 2 1 : 3 2 2 1 1 1, data missing, 1
3 2 2 2 1 : 3 2 1 1 1 1 1, data missing, 4
3 2 2 2 1 : 3 1 1 1 1 1 1 1, data missing, 9
3 2 2 2 1 : 2 2 2 2 2, data missing, 3
3 2 2 2 1 : 2 2 2 2 1 1, data missing, 7
3 2 2 2 1 : 2 2 2 1 1 1 1, data missing, 11
3 2 2 2 1 : 2 2 1 1 1 1 1 1, 3827*x**15/261534873600 + 17429*x**14/21794572800 + 13183*x**13/667180800 + 70241*x**12/239500800 + 4212757*x**11/1437004800 + 65239*x**10/3110400 + 25472257*x**9/228614400 + 68546831*x**8/152409600 + 365595071*x**7/261273600 + 36798031*x**6/10886400 + 2279347967*x**5/359251200 + 39290891*x**4/4276800 + 18272440987*x**3/1816214400 + 150628693*x**2/18918900 + 1470593*x/360360 + 1, 15
3 2 2 2 1 : 2 1 1 1 1 1 1 1 1, data missing, 19
3 2 2 1 1 1 : 3 2 2 1 1 1, data missing, 0
3 2 2 1 1 1 : 3 2 1 1 1 1 1, data missing, 3
3 2 2 1 1 1 : 3 1 1 1 1 1 1 1, data missing, 10
3 2 2 1 1 1 : 2 2 2 2 2, data missing, 2
3 2 2 1 1 1 : 2 2 2 2 1 1, data missing, 2
3 2 2 1 1 1 : 2 2 2 1 1 1 1, data missing, 11
3 2 2 1 1 1 : 2 2 1 1 1 1 1 1, data missing, 16
3 2 2 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 21
3 2 1 1 1 1 1 : 3 2 1 1 1 1 1, data missing, 0
3 2 1 1 1 1 1 : 3 1 1 1 1 1 1 1, data missing, 5
3 2 1 1 1 1 1 : 2 2 2 2 2, data missing, -1
3 2 1 1 1 1 1 : 2 2 2 2 1 1, data missing, -1
3 2 1 1 1 1 1 : 2 2 2 1 1 1 1, data missing, 1
3 2 1 1 1 1 1 : 2 2 1 1 1 1 1 1, data missing, 11
3 2 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 17
3 1 1 1 1 1 1 1 : 3 1 1 1 1 1 1 1, data missing, 0
3 1 1 1 1 1 1 1 : 2 2 2 2 2, data missing, -1
3 1 1 1 1 1 1 1 : 2 2 2 2 1 1, data missing, -1
3 1 1 1 1 1 1 1 : 2 2 2 1 1 1 1, data missing, -1
3 1 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, data missing, 0
3 1 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 7
2 2 2 2 2 : 2 2 2 2 2, data missing, 0
2 2 2 2 2 : 2 2 2 2 1 1, data missing, 0
2 2 2 2 2 : 2 2 2 1 1 1 1, data missing, 1
2 2 2 2 2 : 2 2 1 1 1 1 1 1, data missing, 4
2 2 2 2 2 : 2 1 1 1 1 1 1 1 1, data missing, 9
2 2 2 2 1 1 : 2 2 2 2 1 1, data missing, 0
2 2 2 2 1 1 : 2 2 2 1 1 1 1, data missing, 2
2 2 2 2 1 1 : 2 2 1 1 1 1 1 1, data missing, 7
2 2 2 2 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 14
2 2 2 1 1 1 1 : 2 2 2 1 1 1 1, data missing, 0
2 2 2 1 1 1 1 : 2 2 1 1 1 1 1 1, data missing, 4
2 2 2 1 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 13
2 2 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, data missing, 0
2 2 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 6
2 1 1 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, data missing, 0
