10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.7164762020111084s
6 2 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.15416598320007324s
6 2 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.23871803283691406s
6 2 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.15511679649353027s
6 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.23795485496520996s
6 2 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3917701244354248s
6 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6845028400421143s
6 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.15762901306152344s
6 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.23861098289489746s
6 2 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3910820484161377s
6 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6796360015869141s
6 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.2842230796813965s
6 2 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.10950112342834473s
6 2 1 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.17708492279052734s
6 2 1 1 : 5 5, Dimension too high, 0, time: 0.03823089599609375s
6 2 1 1 : 5 4 1, Dimension too high, -1, time: 0.0060269832611083984s
6 2 1 1 : 5 3 2, Dimension too high, 0, time: 0.06674981117248535s
6 2 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.11073899269104004s
6 2 1 1 : 5 2 2 1, Dimension too high, 1, time: 0.11117196083068848s
6 2 1 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.1753079891204834s
6 2 1 1 : 5 1 1 1 1 1, Dimension too high, 8, time: 0.27567100524902344s
6 2 1 1 : 4 4 2, Dimension too high, 0, time: 0.0670158863067627s
6 2 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.11484098434448242s
6 2 1 1 : 4 3 3, Dimension too high, 1, time: 0.06679105758666992s
6 2 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.1075890064239502s
6 2 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.16907095909118652s
6 2 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.10688304901123047s
6 2 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.16993188858032227s
6 2 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.25071001052856445s
6 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.40107202529907227s
6 2 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.0994720458984375s
6 2 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.09965777397155762s
6 2 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15589499473571777s
6 2 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.24148893356323242s
6 2 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15770196914672852s
6 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24327421188354492s
6 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.39745211601257324s
6 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6806979179382324s
6 2 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1551680564880371s
6 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.24270200729370117s
6 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.39677000045776367s
6 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6782479286193848s
6 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.2292349338531494s
6 1 1 1 1 : 6 1 1 1 1, Dimension too high, 0, time: 0.15471482276916504s
6 1 1 1 1 : 5 5, Dimension too high, 0, time: 0.03566908836364746s
6 1 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.005920886993408203s
6 1 1 1 1 : 5 3 2, Dimension too high, -1, time: 0.0057621002197265625s
6 1 1 1 1 : 5 3 1 1, Dimension too high, -1, time: 0.005922079086303711s
6 1 1 1 1 : 5 2 2 1, Dimension too high, -1, time: 0.005825996398925781s
6 1 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.15314483642578125s
6 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2447199821472168s
6 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0057849884033203125s
6 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005986928939819336s
6 1 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.06060290336608887s
6 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.005966901779174805s
6 1 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.1531209945678711s
6 1 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.09830808639526367s
6 1 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.1553940773010254s
6 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.24095511436462402s
6 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.39034390449523926s
6 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006432056427001953s
6 1 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.10080099105834961s
6 1 1 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.15497994422912598s
6 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.2413651943206787s
6 1 1 1 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.15465998649597168s
6 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.2431490421295166s
6 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3892951011657715s
6 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.6717312335968018s
6 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.15649104118347168s
6 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.2415180206298828s
6 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3945460319519043s
6 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.6699478626251221s
6 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.2263760566711426s
5 5 : 5 5, Dimension too high, 0, time: 0.038050174713134766s
5 5 : 5 4 1, Dimension too high, 0, time: 0.06745409965515137s
5 5 : 5 3 2, Dimension too high, 0, time: 0.06667304039001465s
5 5 : 5 3 1 1, Dimension too high, 0, time: 0.11136984825134277s
5 5 : 5 2 2 1, Dimension too high, 0, time: 0.11036300659179688s
5 5 : 5 2 1 1 1, Dimension too high, 0, time: 0.176041841506958s
5 5 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.28271007537841797s
5 5 : 4 4 2, Dimension too high, 0, time: 0.06707501411437988s
5 5 : 4 4 1 1, Dimension too high, 1, time: 0.10952997207641602s
5 5 : 4 3 3, Dimension too high, 0, time: 0.06628799438476562s
5 5 : 4 3 2 1, Dimension too high, 1, time: 0.1102299690246582s
5 5 : 4 3 1 1 1, Dimension too high, 2, time: 0.17238903045654297s
5 5 : 4 2 2 2, Dimension too high, 1, time: 0.11410903930664062s
5 5 : 4 2 2 1 1, Dimension too high, 2, time: 0.1689610481262207s
5 5 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.2578608989715576s
5 5 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.40944504737854004s
5 5 : 3 3 3 1, Dimension too high, 1, time: 0.10023021697998047s
5 5 : 3 3 2 2, Dimension too high, 1, time: 0.0995779037475586s
5 5 : 3 3 2 1 1, Dimension too high, 2, time: 0.15464496612548828s
5 5 : 3 3 1 1 1 1, Dimension too high, 3, time: 0.24616599082946777s
5 5 : 3 2 2 2 1, Dimension too high, 2, time: 0.15561890602111816s
5 5 : 3 2 2 1 1 1, Dimension too high, 3, time: 0.24262309074401855s
5 5 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.40168309211730957s
5 5 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.7045128345489502s
5 5 : 2 2 2 2 2, Dimension too high, 2, time: 0.15575599670410156s
5 5 : 2 2 2 2 1 1, Dimension too high, 3, time: 0.24433493614196777s
5 5 : 2 2 2 1 1 1 1, Dimension too high, 4, time: 0.4159560203552246s
5 5 : 2 2 1 1 1 1 1 1, Dimension too high, 5, time: 0.7348289489746094s
5 5 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.3180770874023438s
5 4 1 : 5 4 1, Dimension too high, 0, time: 0.06353902816772461s
5 4 1 : 5 3 2, Dimension too high, 0, time: 0.06582999229431152s
5 4 1 : 5 3 1 1, Dimension too high, 1, time: 0.10388493537902832s
5 4 1 : 5 2 2 1, Dimension too high, 1, time: 0.10189604759216309s
5 4 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.1590108871459961s
5 4 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.2507929801940918s
5 4 1 : 4 4 2, Dimension too high, 1, time: 0.06553888320922852s
5 4 1 : 4 4 1 1, Dimension too high, 3, time: 0.1016690731048584s
5 4 1 : 4 3 3, Dimension too high, 1, time: 0.06354999542236328s
5 4 1 : 4 3 2 1, Dimension too high, 3, time: 0.10152697563171387s
5 4 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.1570720672607422s
5 4 1 : 4 2 2 2, Dimension too high, 3, time: 0.10294485092163086s
5 4 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15957903861999512s
5 4 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2486422061920166s
5 4 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.41871094703674316s
5 4 1 : 3 3 3 1, Dimension too high, 3, time: 0.103302001953125s
5 4 1 : 3 3 2 2, Dimension too high, 3, time: 0.10192704200744629s
5 4 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1600170135498047s
5 4 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2519569396972656s
5 4 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15975308418273926s
5 4 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24831008911132812s
5 4 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3946349620819092s
5 4 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6822381019592285s
5 4 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15255284309387207s
5 4 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24260902404785156s
5 4 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.40078306198120117s
5 4 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.680668830871582s
5 4 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.31191086769104s
5 3 2 : 5 3 2, Dimension too high, 0, time: 0.06835198402404785s
5 3 2 : 5 3 1 1, Dimension too high, 0, time: 0.11444902420043945s
5 3 2 : 5 2 2 1, Dimension too high, 1, time: 0.11237311363220215s
5 3 2 : 5 2 1 1 1, Dimension too high, 2, time: 0.18082785606384277s
5 3 2 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.27963900566101074s
5 3 2 : 4 4 2, Dimension too high, 0, time: 0.06730389595031738s
5 3 2 : 4 4 1 1, Dimension too high, 0, time: 0.1103219985961914s
5 3 2 : 4 3 3, Dimension too high, 1, time: 0.06739497184753418s
5 3 2 : 4 3 2 1, Dimension too high, 3, time: 0.11227917671203613s
5 3 2 : 4 3 1 1 1, Dimension too high, 5, time: 0.16997885704040527s
5 3 2 : 4 2 2 2, Dimension too high, 3, time: 0.1092989444732666s
5 3 2 : 4 2 2 1 1, Dimension too high, 5, time: 0.17049002647399902s
5 3 2 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2605001926422119s
5 3 2 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.4038200378417969s
5 3 2 : 3 3 3 1, Dimension too high, 3, time: 0.10029101371765137s
5 3 2 : 3 3 2 2, Dimension too high, 3, time: 0.10010695457458496s
5 3 2 : 3 3 2 1 1, Dimension too high, 5, time: 0.15381813049316406s
5 3 2 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24298310279846191s
5 3 2 : 3 2 2 2 1, Dimension too high, 5, time: 0.15630412101745605s
5 3 2 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24753594398498535s
5 3 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.40538620948791504s
5 3 2 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.698012113571167s
5 3 2 : 2 2 2 2 2, Dimension too high, 5, time: 0.15542006492614746s
5 3 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24278616905212402s
5 3 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.40205907821655273s
5 3 2 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6889588832855225s
5 3 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.2647500038146973s
5 3 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09988188743591309s
5 3 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.09864282608032227s
5 3 1 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.15543198585510254s
5 3 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2443079948425293s
5 3 1 1 : 4 4 2, Dimension too high, 0, time: 0.06112098693847656s
5 3 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09765005111694336s
5 3 1 1 : 4 3 3, Dimension too high, 1, time: 0.061287879943847656s
5 3 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.0993039608001709s
5 3 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15363812446594238s
5 3 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.09859919548034668s
5 3 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.1544020175933838s
5 3 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.24112200736999512s
5 3 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.39541101455688477s
5 3 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.09953093528747559s
5 3 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.09849405288696289s
5 3 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15320205688476562s
5 3 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.24155783653259277s
5 3 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15515995025634766s
5 3 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24243402481079102s
5 3 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.3933110237121582s
5 3 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6819639205932617s
5 3 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1580798625946045s
5 3 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.24403595924377441s
5 3 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.39746594429016113s
5 3 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6750421524047852s
5 3 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.2798340320587158s
5 2 2 1 : 5 2 2 1, Dimension too high, 0, time: 0.11032319068908691s
5 2 2 1 : 5 2 1 1 1, Dimension too high, 1, time: 0.17794108390808105s
5 2 2 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.280897855758667s
5 2 2 1 : 4 4 2, Dimension too high, -1, time: 0.006150007247924805s
5 2 2 1 : 4 4 1 1, Dimension too high, -1, time: 0.006533145904541016s
5 2 2 1 : 4 3 3, Dimension too high, 0, time: 0.06734108924865723s
5 2 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.1083669662475586s
5 2 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.17347502708435059s
5 2 2 1 : 4 2 2 2, Dimension too high, 2, time: 0.10985994338989258s
5 2 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.1855628490447998s
5 2 2 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.26175880432128906s
5 2 2 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.41124701499938965s
5 2 2 1 : 3 3 3 1, Dimension too high, 0, time: 0.10206103324890137s
5 2 2 1 : 3 3 2 2, Dimension too high, 2, time: 0.10010218620300293s
5 2 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1568760871887207s
5 2 2 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.24451208114624023s
5 2 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15532684326171875s
5 2 2 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24375700950622559s
5 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.40383100509643555s
5 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6926779747009277s
5 2 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15446186065673828s
5 2 2 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2418501377105713s
5 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3947441577911377s
5 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6959919929504395s
5 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.2462069988250732s
5 2 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.15372490882873535s
5 2 1 1 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.24607086181640625s
5 2 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.006484031677246094s
5 2 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.006649971008300781s
5 2 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.06515812873840332s
5 2 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006406068801879883s
5 2 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.15657997131347656s
5 2 1 1 1 : 4 2 2 2, Dimension too high, 1, time: 0.10141110420227051s
5 2 1 1 1 : 4 2 2 1 1, Dimension too high, 1, time: 0.16089510917663574s
5 2 1 1 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2519190311431885s
5 2 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.4068870544433594s
5 2 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.00684809684753418s
5 2 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.10185384750366211s
5 2 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.15949511528015137s
5 2 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24739599227905273s
5 2 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.15893292427062988s
5 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2522151470184326s
5 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.4064021110534668s
5 2 1 1 1 : 3 1 1 1 1 1 1 1, 21*x^10 + 1084*x^9 + 13925*x^8 + 67556*x^7 + 145327*x^6 + 148512*x^5 + 73360*x^4 + 17080*x^3 + 1751*x^2 + 68*x + 1, 15, time: 2.283715009689331s
5 2 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.19409799575805664s
5 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.30022597312927246s
5 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.4438920021057129s
5 2 1 1 1 : 2 2 1 1 1 1 1 1, 22*x^10 + 1208*x^9 + 16405*x^8 + 83276*x^7 + 185816*x^6 + 195440*x^5 + 98543*x^4 + 23180*x^3 + 2356*x^2 + 88*x + 1, 15, time: 2.0805280208587646s
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.2443618774414062s
5 1 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.24459505081176758s
5 1 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.005882978439331055s
5 1 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.006215810775756836s
5 1 1 1 1 1 : 4 3 3, Dimension too high, -1, time: 0.005697011947631836s
5 1 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.005792856216430664s
5 1 1 1 1 1 : 4 3 1 1 1, Dimension too high, -1, time: 0.006570100784301758s
5 1 1 1 1 1 : 4 2 2 2, Dimension too high, -1, time: 0.005839109420776367s
5 1 1 1 1 1 : 4 2 2 1 1, Dimension too high, -1, time: 0.00664210319519043s
5 1 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.24124693870544434s
5 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.3985099792480469s
5 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006392002105712891s
5 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.00597381591796875s
5 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.00669097900390625s
5 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.248978853225708s
5 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.006898164749145508s
5 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.24351215362548828s
5 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.4018590450286865s
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6746242046356201s
5 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.15366697311401367s
5 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.24371600151062012s
5 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.40038394927978516s
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6767721176147461s
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, x^8 + 40*x^7 + 400*x^6 + 1456*x^5 + 2212*x^4 + 1456*x^3 + 400*x^2 + 40*x + 1, 15, time: 12.793942928314209s
4 4 2 : 4 4 2, Dimension too high, 0, time: 0.06731796264648438s
4 4 2 : 4 4 1 1, Dimension too high, 0, time: 0.10908985137939453s
4 4 2 : 4 3 3, Dimension too high, 0, time: 0.06852293014526367s
4 4 2 : 4 3 2 1, Dimension too high, 1, time: 0.11407780647277832s
4 4 2 : 4 3 1 1 1, Dimension too high, 2, time: 0.17107605934143066s
4 4 2 : 4 2 2 2, Dimension too high, 1, time: 0.10999798774719238s
4 4 2 : 4 2 2 1 1, Dimension too high, 2, time: 0.16900396347045898s
4 4 2 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.2667050361633301s
4 4 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.4073479175567627s
4 4 2 : 3 3 3 1, Dimension too high, 2, time: 0.10044693946838379s
4 4 2 : 3 3 2 2, Dimension too high, 2, time: 0.09988903999328613s
4 4 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.15651202201843262s
4 4 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24335789680480957s
4 4 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.1563878059387207s
4 4 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2456221580505371s
4 4 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.40337085723876953s
4 4 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7000610828399658s
4 4 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.15494680404663086s
4 4 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.27312493324279785s
4 4 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.4276900291442871s
4 4 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.7256491184234619s
4 4 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.318739891052246s
4 4 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.1024010181427002s
4 4 1 1 : 4 3 3, Dimension too high, 0, time: 0.06298089027404785s
4 4 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.10176396369934082s
4 4 1 1 : 4 3 1 1 1, Dimension too high, 2, time: 0.1629331111907959s
4 4 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.10124087333679199s
4 4 1 1 : 4 2 2 1 1, Dimension too high, 2, time: 0.1601109504699707s
4 4 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2530250549316406s
4 4 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.40499305725097656s
4 4 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.10324501991271973s
4 4 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.10241293907165527s
4 4 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.1651451587677002s
4 4 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.25284886360168457s
4 4 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.16021108627319336s
4 4 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2534370422363281s
4 4 1 1 : 3 2 1 1 1 1 1, Dimension too high, 10, time: 0.3914530277252197s
4 4 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 13, time: 0.6714701652526855s
4 4 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.15390706062316895s
4 4 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2449510097503662s
4 4 1 1 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.3984708786010742s
4 4 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.6813740730285645s
4 4 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.2356200218200684s
4 3 3 : 4 3 3, Dimension too high, 0, time: 0.06093597412109375s
4 3 3 : 4 3 2 1, Dimension too high, 0, time: 0.09898495674133301s
4 3 3 : 4 3 1 1 1, Dimension too high, 0, time: 0.15663409233093262s
4 3 3 : 4 2 2 2, Dimension too high, 0, time: 0.09958195686340332s
4 3 3 : 4 2 2 1 1, Dimension too high, 1, time: 0.15333890914916992s
4 3 3 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.2391679286956787s
4 3 3 : 4 1 1 1 1 1 1, Dimension too high, 3, time: 0.45364999771118164s
4 3 3 : 3 3 3 1, Dimension too high, 2, time: 0.10897493362426758s
4 3 3 : 3 3 2 2, Dimension too high, 2, time: 0.11261487007141113s
4 3 3 : 3 3 2 1 1, Dimension too high, 4, time: 0.17891502380371094s
4 3 3 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.26827406883239746s
4 3 3 : 3 2 2 2 1, Dimension too high, 4, time: 0.1682898998260498s
4 3 3 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2602388858795166s
4 3 3 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.40437984466552734s
4 3 3 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6962869167327881s
4 3 3 : 2 2 2 2 2, Dimension too high, 4, time: 0.15807604789733887s
4 3 3 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.24431705474853516s
4 3 3 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.4059939384460449s
4 3 3 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6918442249298096s
4 3 3 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.2859461307525635s
